ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,id_zona,nombre_zona
13,28,005,02,015,755,0.5007,0.4993,46.3603,0.143,0.5775,0.2795,0.1166,0.1536,0.0355,0.0294,0.0943,0.2809,0.3323,0.4621,217,Puerta de Madrid
13,28,005,02,016,1369,0.5077,0.4923,42.5164,0.1359,0.7005,0.1636,0.2075,0.2169,0.049,0.0406,0.1758,0.1807,0.4869,0.5943,185,Nuestra Señora del Pilar
13,28,005,02,017,1119,0.5058,0.4942,40.7337,0.143,0.7426,0.1144,0.1984,0.2592,0.0542,0.0396,0.1648,0.2271,0.4578,0.5923,217,Puerta de Madrid
13,28,005,02,018,1710,0.5047,0.4953,44.9725,0.1164,0.6678,0.2158,0.1836,0.2199,0.0682,0.0576,0.2972,0.1614,0.454,0.5414,217,Puerta de Madrid
13,28,005,02,019,2152,0.526,0.474,43.8271,0.1543,0.6343,0.2114,0.2523,0.2686,0.0615,0.0511,0.2214,0.2024,0.433,0.5429,217,Puerta de Madrid
13,28,005,02,020,1877,0.5162,0.4838,43.6702,0.1353,0.6564,0.2083,0.2232,0.2376,0.045,0.0376,0.215,0.1739,0.4683,0.5669,217,Puerta de Madrid
13,28,005,02,021,1674,0.5006,0.4994,41.0454,0.1667,0.6726,0.1607,0.2276,0.2628,0.0688,0.0595,0.2186,0.1981,0.4817,0.6007,217,Puerta de Madrid
13,28,005,02,022,1181,0.5157,0.4843,44.5732,0.1423,0.6461,0.2117,0.1998,0.2151,0.0415,0.0346,0.1589,0.2138,0.4176,0.5311,217,Puerta de Madrid
13,28,005,02,023,1128,0.5115,0.4885,44.2837,0.1445,0.6126,0.2429,0.273,0.305,0.0549,0.0466,0.142,0.2,0.3938,0.4922,217,Puerta de Madrid
13,28,005,02,024,1639,0.5076,0.4924,43.0256,0.1464,0.665,0.1885,0.2166,0.2422,0.04,0.0307,0.1251,0.2248,0.4289,0.5533,217,Puerta de Madrid
13,28,005,02,025,1513,0.5248,0.4752,41.9775,0.156,0.6722,0.1718,0.2346,0.2485,0.0587,0.0446,0.2052,0.1954,0.4675,0.581,217,Puerta de Madrid
13,28,005,02,026,1663,0.5232,0.4768,46.2014,0.1221,0.6236,0.2544,0.2099,0.2526,0.0664,0.0548,0.2911,0.1499,0.4349,0.5116,217,Puerta de Madrid
13,28,005,02,027,1584,0.5107,0.4893,41.0492,0.1515,0.6932,0.1553,0.1705,0.2014,0.0461,0.0379,0.1868,0.2392,0.4449,0.5848,217,Puerta de Madrid
13,28,005,02,028,1779,0.5031,0.4969,42.077,0.127,0.7263,0.1467,0.0658,0.0871,0.0876,0.0734,0.3393,0.1177,0.5357,0.6072,217,Puerta de Madrid
13,28,005,02,029,1380,0.5065,0.4935,42.5145,0.1007,0.771,0.1283,0.0261,0.0551,0.1168,0.1039,0.4255,0.0915,0.5278,0.581,217,Puerta de Madrid
13,28,005,02,030,964,0.4959,0.5041,43.9357,0.1473,0.6494,0.2033,0.1483,0.1857,0.0389,0.0316,0.1837,0.1742,0.4672,0.5657,217,Puerta de Madrid
13,28,005,02,031,1754,0.5234,0.4766,43.9692,0.1186,0.7132,0.1682,0.045,0.0713,0.0951,0.0712,0.4301,0.1004,0.533,0.5925,217,Puerta de Madrid
13,28,005,02,032,1333,0.5154,0.4846,44.1883,0.1163,0.6894,0.1943,0.1365,0.165,0.056,0.0458,0.2598,0.1667,0.4754,0.5705,217,Puerta de Madrid
13,28,005,02,033,1393,0.5018,0.4982,42.1543,0.1472,0.6927,0.1601,0.1378,0.1694,0.0614,0.0488,0.2887,0.1423,0.5227,0.6094,217,Puerta de Madrid
13,28,005,02,034,1517,0.5194,0.4806,42.4206,0.145,0.6737,0.1813,0.1444,0.1608,0.054,0.0409,0.2683,0.1438,0.5143,0.6006,217,Puerta de Madrid
13,28,005,02,035,1772,0.5192,0.4808,42.3493,0.1524,0.684,0.1637,0.1242,0.1665,0.0599,0.0479,0.2563,0.1623,0.4913,0.5866,217,Puerta de Madrid
13,28,005,02,036,1764,0.5198,0.4802,42.9853,0.1321,0.6848,0.1831,0.1372,0.1548,0.0621,0.0438,0.2626,0.1512,0.4951,0.5833,217,Puerta de Madrid
13,28,005,02,037,1057,0.5166,0.4834,42.3983,0.1296,0.7133,0.157,0.1646,0.2025,0.0489,0.038,0.2804,0.1646,0.5076,0.6076,217,Puerta de Madrid
13,28,005,03,001,1599,0.5178,0.4822,43.5078,0.1194,0.6923,0.1882,0.2645,0.2889,0.0696,0.0554,0.2251,0.2,0.446,0.5575,154,Luis Vives
13,28,005,03,002,1229,0.5077,0.4923,45.9854,0.1326,0.5915,0.2758,0.2368,0.2726,0.0535,0.045,0.1979,0.1939,0.394,0.4887,154,Luis Vives
13,28,005,03,003,1313,0.5316,0.4684,43.3724,0.147,0.6573,0.1957,0.4128,0.4242,0.0321,0.0286,0.2027,0.1943,0.4518,0.5607,154,Luis Vives
13,28,005,03,004,1500,0.512,0.488,43.7807,0.1453,0.6607,0.194,0.1553,0.184,0.0562,0.0437,0.3354,0.1464,0.4774,0.5593,154,Luis Vives
13,28,005,03,005,1064,0.5094,0.4906,43.6485,0.141,0.6438,0.2152,0.3092,0.3524,0.0427,0.0339,0.1882,0.1758,0.4256,0.5164,185,Nuestra Señora del Pilar
13,28,005,03,006,1706,0.5182,0.4818,47.2667,0.1208,0.6061,0.2732,0.2333,0.2526,0.038,0.03,0.188,0.1768,0.4313,0.524,185,Nuestra Señora del Pilar
13,28,005,03,007,2180,0.5128,0.4872,44.6679,0.1252,0.6688,0.206,0.1862,0.1972,0.0614,0.0503,0.258,0.1538,0.4704,0.5558,185,Nuestra Señora del Pilar
13,28,005,03,008,1239,0.5044,0.4956,43.1525,0.1299,0.6973,0.1727,0.2373,0.255,0.0686,0.0529,0.2523,0.1361,0.4889,0.5659,185,Nuestra Señora del Pilar
13,28,005,03,009,1498,0.514,0.486,43.4272,0.1469,0.6615,0.1916,0.3077,0.3164,0.0563,0.0462,0.1792,0.2592,0.4116,0.5556,154,Luis Vives
NA,NA,005,03,010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,Luis Vives
13,28,005,03,011,1509,0.4977,0.5023,46.8748,0.118,0.6183,0.2638,0.2213,0.2247,0.0458,0.0406,0.2893,0.1406,0.441,0.5131,185,Nuestra Señora del Pilar
13,28,005,03,012,1341,0.5138,0.4862,43.8084,0.1312,0.6808,0.1879,0.1864,0.2103,0.0644,0.0498,0.2258,0.2122,0.4558,0.5785,154,Luis Vives
13,28,005,03,013,1654,0.5042,0.4958,34.3912,0.2642,0.6856,0.0502,0.0441,0.0859,0.1027,0.0896,0.5957,0.062,0.696,0.742,154,Luis Vives
13,28,005,03,014,3510,0.494,0.506,39.4906,0.1556,0.7214,0.1231,0.1399,0.1712,0.0722,0.057,0.413,0.1113,0.6036,0.6791,185,Nuestra Señora del Pilar
13,28,005,03,015,2310,0.5238,0.4762,38.0494,0.219,0.6879,0.0931,0.0532,0.0771,0.0843,0.0732,0.4479,0.0957,0.6286,0.6951,154,Luis Vives
13,28,005,03,016,2312,0.4957,0.5043,36.401,0.247,0.6752,0.0779,0.0856,0.1207,0.0919,0.0844,0.5503,0.0787,0.6249,0.6783,154,Luis Vives
13,28,005,03,017,2153,0.4979,0.5021,35.3553,0.2726,0.6609,0.0664,0.0734,0.0957,0.076,0.0632,0.5543,0.0907,0.6596,0.7254,154,Luis Vives
13,28,005,04,001,3824,0.5256,0.4744,39.2408,0.2129,0.6425,0.1446,0.0996,0.1342,0.1339,0.1209,0.5163,0.0505,0.5625,0.5924,154,Luis Vives
13,28,005,04,002,1633,0.4979,0.5021,40.3031,0.1696,0.7055,0.1249,0.0398,0.0655,0.1136,0.0988,0.531,0.0782,0.5649,0.6128,156,Manuel Merino
13,28,005,04,003,1853,0.5008,0.4992,40.714,0.1392,0.7393,0.1214,0.0351,0.0626,0.106,0.0953,0.5298,0.0917,0.5712,0.6288,156,Manuel Merino
13,28,005,04,004,1380,0.508,0.492,41.6681,0.1413,0.7319,0.1268,0.0377,0.0594,0.1198,0.103,0.4835,0.0776,0.5316,0.5764,156,Manuel Merino
13,28,005,04,005,1859,0.497,0.503,37.2216,0.1888,0.7359,0.0753,0.0888,0.1226,0.0922,0.071,0.3249,0.1,0.5968,0.6631,156,Manuel Merino
13,28,005,04,006,1945,0.4874,0.5126,37.3239,0.1738,0.7666,0.0596,0.0833,0.1018,0.0909,0.0647,0.3124,0.1389,0.5862,0.6808,154,Luis Vives
13,28,005,04,007,2926,0.5164,0.4836,37.1271,0.2266,0.6818,0.0916,0.0314,0.0612,0.0928,0.0795,0.5373,0.0734,0.6363,0.6867,154,Luis Vives
13,28,005,04,008,2271,0.4852,0.5148,38.3435,0.2127,0.6856,0.1017,0.0542,0.0832,0.0811,0.0699,0.4927,0.0833,0.6152,0.6711,154,Luis Vives
13,28,005,04,009,2206,0.5186,0.4814,36.3463,0.2235,0.7017,0.0748,0.0875,0.1201,0.0741,0.0607,0.3456,0.121,0.5978,0.6801,154,Luis Vives
13,28,005,04,010,2400,0.5008,0.4992,37.2917,0.2171,0.6967,0.0863,0.0563,0.0858,0.0852,0.0729,0.5072,0.0835,0.6253,0.6823,154,Luis Vives
13,28,005,04,011,2427,0.4961,0.5039,36.6428,0.2427,0.6848,0.0725,0.0482,0.0824,0.0941,0.0811,0.5212,0.0808,0.6371,0.6931,154,Luis Vives
13,28,005,04,012,1832,0.5338,0.4662,36.1796,0.2063,0.7205,0.0731,0.1332,0.1818,0.0653,0.053,0.2868,0.2236,0.5254,0.6768,154,Luis Vives
13,28,005,04,013,2037,0.5115,0.4885,36.2921,0.2405,0.6838,0.0756,0.0285,0.0447,0.0782,0.0646,0.5139,0.0888,0.6231,0.6839,154,Luis Vives
13,28,005,04,014,1840,0.4973,0.5027,37.9342,0.187,0.7413,0.0717,0.0473,0.0788,0.1063,0.0936,0.4826,0.0947,0.5876,0.6491,154,Luis Vives
13,28,005,04,015,1215,0.5407,0.4593,35.8082,0.2173,0.6922,0.0905,0.0905,0.1737,0.0557,0.041,0.2187,0.3063,0.4143,0.5973,154,Luis Vives
13,28,005,04,016,1610,0.5186,0.4814,40.2273,0.1832,0.6957,0.1211,0.0292,0.0553,0.0798,0.0608,0.4426,0.0826,0.5574,0.6076,154,Luis Vives
13,28,005,04,017,2662,0.4793,0.5207,30.6623,0.2765,0.7047,0.0188,0.0428,0.0702,0.053,0.0436,0.6142,0.066,0.8375,0.8967,154,Luis Vives
13,28,005,04,018,2858,0.4962,0.5038,29.6515,0.2691,0.7131,0.0178,0.0563,0.0784,0.0517,0.0426,0.5735,0.0714,0.8277,0.8913,154,Luis Vives
13,28,005,05,001,1202,0.5258,0.4742,44.7754,0.1265,0.6689,0.2047,0.3411,0.3652,0.0619,0.0524,0.2419,0.2034,0.4514,0.5667,156,Manuel Merino
13,28,005,05,002,1634,0.5226,0.4774,47.8103,0.0991,0.6163,0.2846,0.2124,0.2607,0.0686,0.0611,0.3234,0.1611,0.3927,0.4681,156,Manuel Merino
13,28,005,05,003,1651,0.5342,0.4658,48.6729,0.1121,0.5809,0.3071,0.2508,0.2762,0.0553,0.0471,0.264,0.1751,0.3759,0.4557,118,Juan de Austria
13,28,005,05,004,1194,0.5268,0.4732,49.6089,0.1147,0.5394,0.3459,0.2027,0.2278,0.0577,0.053,0.2138,0.1713,0.3661,0.4418,118,Juan de Austria
13,28,005,05,005,1222,0.5417,0.4583,49.6277,0.1162,0.5311,0.3527,0.2291,0.2324,0.0565,0.05,0.2222,0.1996,0.3528,0.4407,118,Juan de Austria
13,28,005,05,006,843,0.5314,0.4686,49.898,0.0854,0.5647,0.3499,0.1412,0.1578,0.0571,0.048,0.3917,0.1207,0.3969,0.4514,118,Juan de Austria
13,28,005,05,007,1854,0.5054,0.4946,45.7837,0.1262,0.6435,0.2303,0.0901,0.1176,0.0648,0.0537,0.3333,0.1448,0.4704,0.55,284,Virgen del Val
13,28,005,05,008,992,0.5252,0.4748,46.6341,0.1109,0.628,0.2611,0.123,0.1744,0.0635,0.0567,0.3741,0.1537,0.4308,0.5091,284,Virgen del Val
13,28,005,05,009,1394,0.5187,0.4813,41.1679,0.1549,0.6815,0.1636,0.1966,0.226,0.0475,0.0399,0.1562,0.2221,0.43120000000000003,0.5543,284,Virgen del Val
13,28,005,05,010,778,0.5064,0.4936,46.4203,0.1324,0.5861,0.2815,0.1992,0.2249,0.04,0.0341,0.2296,0.1871,0.4119,0.5067,284,Virgen del Val
13,28,005,05,011,1289,0.5314,0.4686,46.4329,0.1272,0.5873,0.2855,0.2033,0.2172,0.056,0.0471,0.2649,0.1682,0.4089,0.4916,284,Virgen del Val
13,28,005,05,012,1854,0.5259,0.4741,44.3894,0.1483,0.6241,0.2276,0.2659,0.2832,0.0399,0.0348,0.235,0.194,0.4395,0.5453,156,Manuel Merino
13,28,005,05,013,1059,0.5212,0.4788,47.594,0.1303,0.577,0.2927,0.05,0.0803,0.089,0.0847,0.6254,0.1131,0.4343,0.4897,284,Virgen del Val
13,28,005,05,014,2164,0.5102,0.4898,44.0134,0.1271,0.6844,0.1885,0.1262,0.158,0.0551,0.0466,0.3017,0.1482,0.4839,0.568,156,Manuel Merino
13,28,005,05,015,1387,0.5191,0.4809,46.9351,0.0966,0.6597,0.2437,0.0469,0.0757,0.083,0.0734,0.573,0.0906,0.4964,0.5459,284,Virgen del Val
13,28,005,05,016,935,0.5123,0.4877,48.7444,0.108,0.5733,0.3187,0.0428,0.0824,0.0791,0.0695,0.5168,0.0712,0.4376,0.4712,284,Virgen del Val
13,28,005,05,017,1753,0.5168,0.4832,44.425,0.1295,0.6486,0.2219,0.3001,0.3388,0.0583,0.0511,0.2326,0.1941,0.4273,0.5301,284,Virgen del Val
13,28,005,05,018,1033,0.515,0.485,46.485,0.1278,0.6292,0.243,0.1801,0.1868,0.0488,0.0411,0.2653,0.1399,0.4639,0.5394,284,Virgen del Val
13,28,005,05,019,692,0.539,0.461,49.3382,0.104,0.5564,0.3396,0.1951,0.2312,0.0274,0.0242,0.1839,0.1719,0.3806,0.4597,284,Virgen del Val
13,28,005,05,020,1764,0.4949,0.5051,46.1905,0.1054,0.6508,0.2438,0.2415,0.2937,0.0551,0.0482,0.2231,0.1939,0.4214,0.5228,284,Virgen del Val
13,28,005,05,021,1810,0.5204,0.4796,45.1105,0.1282,0.6381,0.2337,0.1884,0.1994,0.0437,0.0355,0.2129,0.18,0.4417,0.5387,284,Virgen del Val
13,28,005,05,022,2393,0.5115,0.4885,41.6018,0.1529,0.677,0.1701,0.0698,0.1003,0.0809,0.072,0.5244,0.0975,0.5437,0.6024,284,Virgen del Val
13,28,005,05,023,1703,0.5267,0.4733,46.6371,0.1163,0.6236,0.2601,0.1779,0.2179,0.0585,0.0472,0.2027,0.1794,0.4133,0.5037,284,Virgen del Val
13,28,005,05,024,1565,0.5291,0.4709,47.0115,0.1176,0.6249,0.2575,0.2958,0.3125,0.0587,0.0507,0.2404,0.1946,0.4077,0.5062,284,Virgen del Val
13,28,005,05,025,1332,0.5338,0.4662,45.6456,0.1306,0.6291,0.2402,0.286,0.3183,0.0579,0.0492,0.3031,0.1916,0.4335,0.5363,284,Virgen del Val
13,28,005,05,026,1558,0.5212,0.4788,43.482,0.1316,0.6707,0.1977,0.2927,0.3427,0.065,0.0569,0.2609,0.2197,0.4331,0.5551,284,Virgen del Val
13,28,005,05,027,807,0.5204,0.4796,46,0.1177,0.6357,0.2466,0.3061,0.3296,0.0548,0.0449,0.2289,0.1836,0.4185,0.5126,284,Virgen del Val
13,28,005,05,028,1070,0.5056,0.4944,46.7093,0.114,0.6346,0.2514,0.0598,0.0869,0.0601,0.0506,0.3935,0.1008,0.4705,0.5232,284,Virgen del Val
13,28,005,05,029,1505,0.5229,0.4771,48.3781,0.1056,0.6093,0.285,0.099,0.1189,0.0632,0.0505,0.3848,0.1562,0.4175,0.4948,284,Virgen del Val
13,28,005,05,030,737,0.5061,0.4939,44.6594,0.1275,0.6676,0.2049,0.0841,0.1235,0.1073,0.0902,0.5443,0.1037,0.4837,0.5397,284,Virgen del Val
13,28,005,05,031,879,0.4983,0.5017,43.2218,0.1229,0.7133,0.1638,0.0603,0.0796,0.1336,0.1219,0.5875,0.1005,0.511,0.5681,284,Virgen del Val
13,28,005,05,032,1567,0.5182,0.4818,46.2023,0.0721,0.7396,0.1883,0.0268,0.0491,0.1066,0.0949,0.5021,0.0869,0.4553,0.4986,284,Virgen del Val
NA,NA,005,06,001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,Manuel Merino
NA,NA,005,06,002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,Manuel Merino
NA,NA,005,06,003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,Juan de Austria
NA,NA,005,06,004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,Juan de Austria
NA,NA,005,06,010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,Juan de Austria
NA,NA,005,06,011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,Juan de Austria
NA,NA,005,06,012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,Juan de Austria
NA,NA,005,06,013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,Juan de Austria
NA,NA,005,06,014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,06,018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,Juan de Austria
NA,NA,005,06,019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,06,022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,07,001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,044,Carmen Calzado
NA,NA,005,07,002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,044,Carmen Calzado
NA,NA,005,07,003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,044,Carmen Calzado
NA,NA,005,07,004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,044,Carmen Calzado
NA,NA,005,07,005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,07,006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,07,007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,07,008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,María de Guzmán
NA,NA,005,07,009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,044,Carmen Calzado
NA,NA,005,07,010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,044,Carmen Calzado
NA,NA,005,08,001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,La Garena
NA,NA,005,08,014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,La Garena
NA,NA,005,08,025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,Reyes Magos
NA,NA,005,08,028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Miguel de Cervantes
NA,NA,005,08,029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,La Garena
13,28,006,01,001,1815,0.5163,0.4837,41.3168,0.1548,0.6623,0.1829,0.2176,0.3664,0.0554,0.0391,0.2634,0.133,0.4759,0.5489,008,Alcobendas - Chopera
13,28,006,01,002,2645,0.5289,0.4711,39.4299,0.1656,0.6926,0.1418,0.2609,0.4072,0.0594,0.0498,0.2637,0.1356,0.5256,0.6081,008,Alcobendas - Chopera
13,28,006,01,003,1946,0.5509,0.4491,40.9168,0.1387,0.7055,0.1557,0.335,0.4681,0.0418,0.0316,0.2566,0.1427,0.466,0.5436,008,Alcobendas - Chopera
13,28,006,01,004,2676,0.5123,0.4877,40.5945,0.1476,0.6984,0.154,0.2616,0.3913,0.0544,0.0421,0.2692,0.1353,0.5129,0.5932,008,Alcobendas - Chopera
13,28,006,01,005,970,0.5577,0.4423,40.7464,0.1474,0.6825,0.1701,0.2577,0.3969,0.0641,0.0411,0.2648,0.1143,0.5151,0.5816,008,Alcobendas - Chopera
13,28,006,01,006,1475,0.5281,0.4719,42.3654,0.141,0.6725,0.1864,0.2529,0.3505,0.0552,0.0442,0.2557,0.1662,0.4554,0.5462,008,Alcobendas - Chopera
13,28,006,01,007,1810,0.542,0.458,44.3536,0.1403,0.6144,0.2453,0.2475,0.3718,0.0411,0.0334,0.2262,0.1405,0.4364,0.5077,172,Miraflores
13,28,006,01,008,1933,0.5256,0.4744,42.5065,0.1536,0.6461,0.2002,0.2954,0.4092,0.0544,0.0403,0.2359,0.1449,0.4652,0.544,172,Miraflores
13,28,006,01,009,2642,0.522,0.478,41.7173,0.145,0.6783,0.1768,0.2661,0.4095,0.0562,0.0452,0.2621,0.1543,0.4754,0.5622,172,Miraflores
13,28,006,01,011,840,0.5369,0.4631,40.8738,0.1619,0.6643,0.1738,0.2452,0.381,0.0455,0.0313,0.2145,0.1432,0.4759,0.5554,172,Miraflores
13,28,006,01,012,1074,0.5335,0.4665,45.7961,0.1276,0.5857,0.2868,0.2263,0.3371,0.0427,0.0288,0.1932,0.1597,0.4098,0.4877,172,Miraflores
13,28,006,01,013,1671,0.5356,0.4644,46.6361,0.1263,0.5883,0.2855,0.1544,0.24,0.0452,0.0336,0.2226,0.133,0.4199,0.4842,172,Miraflores
13,28,006,01,014,1651,0.5233,0.4767,42.8395,0.1448,0.6305,0.2247,0.2296,0.3592,0.0425,0.0319,0.2259,0.1411,0.4398,0.512,172,Miraflores
13,28,006,01,015,1878,0.5165,0.4835,43.4111,0.1486,0.6347,0.2167,0.1683,0.2417,0.0482,0.0331,0.2645,0.1243,0.4847,0.5535,172,Miraflores
13,28,006,01,016,1662,0.5373,0.4627,42.5235,0.1221,0.6931,0.1847,0.2587,0.3797,0.048,0.0391,0.2817,0.1527,0.4716,0.5565,008,Alcobendas - Chopera
13,28,006,01,017,1148,0.5331,0.4669,42.9913,0.1516,0.6237,0.2247,0.2718,0.4007,0.0544,0.0411,0.2043,0.108,0.4579,0.5133,008,Alcobendas - Chopera
