grupo,tipo,nombre,X,Y,CMUN,CDIS,t3_1,puntos
comercio,clothes,La Pizarra del Señor Lolo,-3.703264,40.4253019,079,01,43.76241536791854,3
hosteleria,pub,Bee Beer,-3.7151072,40.4240598,079,09,43.76241536791854,4
comercio,hairdresser,NA,-3.420234,40.1372044,052,01,43.58783071789322,2
hosteleria,bar,NA,-3.4180501,40.1392198,052,01,43.58783071789322,5
comercio,florist,Hospital de Plantas,-3.7839724,40.4310629,115,02,41.46521748151595,1
hosteleria,cafe,Green Café,-3.7144366,40.4276268,079,09,43.76241536791854,3
comercio,clothes,Maggie,-3.7113774,40.426202,079,01,43.76241536791854,5
comercio,shoe_shop,Duke,-3.7107733,40.4268298,079,01,43.76241536791854,5
comercio,clothes,198,-3.7090331,40.4268756,079,01,43.76241536791854,4
comercio,hairdresser,Peluquería Eugenia,-3.7082317,40.4270196,079,01,43.76241536791854,5
hosteleria,bar,Horacio,-3.7082771,40.4273518,079,01,43.76241536791854,4
hosteleria,bar,La Cantina,-3.7083604,40.4273491,079,01,43.76241536791854,4
turismo,hostel,NA,-3.7025703,40.4230961,079,01,43.76241536791854,2
hosteleria,fast_food,Burger King,-3.5822957,40.4734462,079,21,43.76241536791854,2
hosteleria,restaurant,Park's 97,-3.5427191,40.4252479,049,03,44.00165444168673,1
hosteleria,bar,Colombia,-3.5431785,40.4251842,049,03,44.00165444168673,5
comercio,clothes,Chechare,-3.5428589,40.4252123,049,03,44.00165444168673,4
comercio,hairdresser,Raúl Zarcoteam,-3.5673063,40.4202251,049,01,44.00165444168673,2
hosteleria,bar,Guernica II,-3.5672458,40.4206216,049,01,44.00165444168673,2
hosteleria,fast_food,Don Croquetón,-3.5695859,40.4195664,049,01,44.00165444168673,3
comercio,hairdresser,Tommy's Hair,-3.5672645,40.4207236,049,01,44.00165444168673,1
hosteleria,restaurant,Tandoori Masala,-3.5683236,40.4195751,049,01,44.00165444168673,2
hosteleria,fast_food,Gago's Pizza,-3.573322,40.4164459,049,01,44.00165444168673,3
hosteleria,restaurant,AlexRo's,-3.5728543,40.417055,049,01,44.00165444168673,4
comercio,hairdresser,La Peluquería,-3.5727725,40.4169767,049,01,44.00165444168673,3
comercio,bakery,D'Canela,-3.573566,40.4173743,049,01,44.00165444168673,4
comercio,furniture_shop,Siruela Decoración,-3.5741506,40.4168211,049,01,44.00165444168673,5
hosteleria,bar,El Puerto,-3.5673225,40.4212442,049,01,44.00165444168673,5
comercio,optician,NA,-3.7687263,40.6631069,045,01,39.52876282092824,5
hosteleria,restaurant,NA,-3.768609,40.6631301,045,01,39.52876282092824,2
comercio,greengrocer,NA,-3.8655011,40.7262306,082,01,40.07891376992302,3
hosteleria,bar,Casa Vicenta,-3.6770783,40.4408638,079,05,43.76241536791854,4
hosteleria,restaurant,Yamate,-3.6773945,40.4411867,079,05,43.76241536791854,1
comercio,furniture_shop,Doméstico Shop,-3.6977204,40.424975,079,01,43.76241536791854,4
comercio,hairdresser,Colado,-3.6981336,40.425242,079,01,43.76241536791854,4
comercio,clothes,Vestimenta,-3.6965779,40.4251318,079,01,43.76241536791854,4
hosteleria,restaurant,Érase Una Vez,-3.6949171,40.4113384,079,01,43.76241536791854,1
hosteleria,restaurant,El Alambique,-3.6955733,40.4117697,079,01,43.76241536791854,5
hosteleria,restaurant,TriCiclo,-3.6972551,40.4128817,079,01,43.76241536791854,4
hosteleria,restaurant,Yamate,-3.6976158,40.4601933,079,06,43.76241536791854,5
hosteleria,restaurant,Restaurante El Caldero,-3.9978061,40.6395111,047,01,40.900307891503495,1
comercio,sports_shop,Padel Nuestro,-3.7195509,40.3993538,079,11,43.76241536791854,1
comercio,supermarket,Ahorramás,-3.7207578,40.3996538,079,11,43.76241536791854,3
comercio,hairdresser,Nilda,-3.7208838,40.399696,079,11,43.76241536791854,3
hosteleria,cafe,Koffia Journalism Club,-3.7034713,40.4219755,079,01,43.76241536791854,4
hosteleria,pub,Prada,-3.7032224,40.4224277,079,01,43.76241536791854,4
comercio,clothes,NA,-3.685277,40.4250871,079,04,43.76241536791854,4
hosteleria,cafe,Starbucks,-3.6839263,40.4249301,079,04,43.76241536791854,2
comercio,clothes,Trucco,-3.6787976,40.4251228,079,04,43.76241536791854,1
comercio,mobile_phone_shop,Orange,-3.4802328,40.4742092,148,04,40.23545718902059,5
comercio,mobile_phone_shop,Movistar,-3.4802738,40.4741534,148,04,40.23545718902059,4
comercio,laundry,5àsec,-3.4803121,40.4747021,148,04,40.23545718902059,4
hosteleria,pub,El Atril,-3.7116984,40.4087894,079,01,43.76241536791854,5
comercio,beverages,Madrueño,-3.7117215,40.4092264,079,01,43.76241536791854,5
comercio,doityourself,Papelhogar,-3.7104298,40.4099947,079,01,43.76241536791854,4
hosteleria,bar,La Tasca Latina,-3.7106754,40.4124145,079,01,43.76241536791854,3
hosteleria,bar,La Escondida,-3.7086809,40.4136082,079,01,43.76241536791854,4
hosteleria,bar,Hopper,-3.7103175,40.4119272,079,01,43.76241536791854,3
hosteleria,bar,Taberna Tempranillo,-3.7101129,40.4120145,079,01,43.76241536791854,4
hosteleria,restaurant,En Ca' Amalia,-3.7098487000000002,40.412127,079,01,43.76241536791854,5
hosteleria,restaurant,Taberna de los Castizos,-3.7097522,40.4121681,079,01,43.76241536791854,3
hosteleria,restaurant,Casa Victor,-3.7092128,40.4124537,079,01,43.76241536791854,3
hosteleria,restaurant,La Chata,-3.7090421,40.412577,079,01,43.76241536791854,4
hosteleria,restaurant,Ástor,-3.709592,40.4127187,079,01,43.76241536791854,5
hosteleria,bar,Déjate Liar,-3.7096528,40.412697,079,01,43.76241536791854,5
hosteleria,bar,J&J,-3.7103203,40.4122223,079,01,43.76241536791854,5
hosteleria,bar,Gor2.0,-3.7103932,40.4121778,079,01,43.76241536791854,4
hosteleria,bar,Que trabaje Rita,-3.7106862,40.4119982,079,01,43.76241536791854,4
comercio,travel_agent,NA,-3.6749128,40.4249719,079,04,43.76241536791854,4
hosteleria,bar,Ares,-3.7448805,40.3988733,079,10,43.76241536791854,5
hosteleria,bar,Xares,-3.6995403,40.425224,079,01,43.76241536791854,5
hosteleria,bar,Ambigú,-3.6946825,40.4238352,079,01,43.76241536791854,5
comercio,gift_shop,Pippa's,-3.6945757,40.4238116,079,01,43.76241536791854,3
comercio,travel_agent,Trekking & Aventura,-3.7143012,40.424281,079,09,43.76241536791854,4
hosteleria,bar,Pénjamo,-3.714264,40.4243474,079,09,43.76241536791854,3
comercio,clothes,Class di Mauro,-3.7140831,40.4246699,079,09,43.76241536791854,4
hosteleria,fast_food,Telepizza,-3.7127938,40.4254955,079,09,43.76241536791854,4
comercio,stationery,Fábrica de Cajas,-3.7140401,40.423803,079,09,43.76241536791854,4
comercio,travel_agent,NA,-3.6542385,40.4388919,079,15,43.76241536791854,2
comercio,beauty_shop,NA,-3.6571001,40.4320939,079,15,43.76241536791854,1
hosteleria,restaurant,NA,-3.6566584,40.4328499,079,15,43.76241536791854,5
hosteleria,cafe,El Mirador del Parque,-3.7558264,40.3744295,079,11,43.76241536791854,3
hosteleria,restaurant,Tres Bocas,-3.7158459,40.431566,079,07,43.76241536791854,4
hosteleria,restaurant,Casa Marco,-3.7156142,40.4316424,079,07,43.76241536791854,5
hosteleria,cafe,Crustó,-3.715907,40.4309865,079,07,43.76241536791854,2
comercio,bakery,Crustó,-3.715907,40.4309865,079,07,43.76241536791854,5
hosteleria,bar,Cervecería J.J.,-3.7158045,40.4343406,079,07,43.76241536791854,5
hosteleria,bar,Narizotas Bar,-3.716957,40.4343367,079,07,43.76241536791854,4
hosteleria,cafe,Max Café,-3.717328,40.4342784,079,07,43.76241536791854,5
hosteleria,restaurant,El Papelón,-3.7175898,40.4342422,079,07,43.76241536791854,4
turismo,guesthouse,Hostal Pensión Los Andes,-3.7159813,40.4315346,079,07,43.76241536791854,2
comercio,bookshop,El Arte del Cómic,-3.7082431,40.4265968,079,01,43.76241536791854,3
comercio,clothes,Zara,-3.7161666,40.4307755,079,07,43.76241536791854,4
comercio,hairdresser,Extensión,-3.7163248,40.4309958,079,07,43.76241536791854,5
comercio,mobile_phone_shop,Móvil Shop,-3.7163412,40.4310196,079,07,43.76241536791854,2
comercio,shoe_shop,Irene Laya,-3.7163976,40.4311016,079,07,43.76241536791854,4
comercio,newsagent,NA,-3.7165898,40.4313364,079,07,43.76241536791854,3
comercio,clothes,Mango,-3.7166034,40.4313851,079,07,43.76241536791854,5
comercio,clothes,Mit Mat Mamá,-3.7167587,40.4315988,079,07,43.76241536791854,1
comercio,shoe_shop,Calzados Iris,-3.7167961,40.4316577,079,07,43.76241536791854,2
comercio,jeweller,Pereira,-3.7167926,40.4317882,079,07,43.76241536791854,5
hosteleria,cafe,La Esmeralda,-3.7167719,40.4318484,079,07,43.76241536791854,4
comercio,hairdresser,NA,-3.6584197,40.4345372,079,15,43.76241536791854,4
hosteleria,bar,NA,-3.656255,40.433244,079,15,43.76241536791854,3
comercio,clothes,NA,-3.657321,40.4345668,079,15,43.76241536791854,5
comercio,hairdresser,NA,-3.6561829,40.4332606,079,15,43.76241536791854,4
comercio,laundry,NA,-3.6587551,40.4342195,079,15,43.76241536791854,1
comercio,butcher,NA,-3.6585495,40.4345523,079,15,43.76241536791854,5
hosteleria,bar,Chacín,-3.6677031,40.4443662,079,05,43.76241536791854,4
turismo,guesthouse,Hostal Naranjo,-3.7036985,40.4128203,079,01,43.76241536791854,4
turismo,guesthouse,Hostal Florida,-3.7036905,40.4128897,079,01,43.76241536791854,4
hosteleria,restaurant,María Bonita,-3.7005695,40.4115727,079,01,43.76241536791854,2
hosteleria,pub,Malatesta,-3.7014406,40.4115583,079,01,43.76241536791854,3
hosteleria,restaurant,Taberna El Sur,-3.6995044,40.4110452,079,01,43.76241536791854,4
hosteleria,bar,Café Doré,-3.6994105,40.4110994,079,01,43.76241536791854,5
comercio,shoe_shop,Don Flamenco,-3.6984694,40.4111386,079,01,43.76241536791854,3
comercio,toy_shop,Wonderland,-3.6982726,40.4109472,079,01,43.76241536791854,4
comercio,convenience,El Bazar de mi Barrio,-3.6980795,40.4107424,079,01,43.76241536791854,3
comercio,hairdresser,NA,-3.6976353,40.4110834,079,01,43.76241536791854,5
hosteleria,restaurant,La Taberna de Atocha,-3.6973935,40.4113431,079,01,43.76241536791854,4
hosteleria,restaurant,Sofía,-3.6975604,40.4114439,079,01,43.76241536791854,4
comercio,beauty_shop,Aenea,-3.7159594,40.4749702,079,08,43.76241536791854,5
comercio,convenience,NA,-3.2357218,40.3368593,179,01,41.313,5
hosteleria,bar,El Rincón,-3.2356386,40.3367146,179,01,41.313,3
comercio,computer_shop,App Informática,-3.7846735,40.3191075,074,07,43.87616120771436,3
comercio,stationery,NA,-3.7858091,40.3185755,074,07,43.87616120771436,4
hosteleria,bar,Dando Caña,-3.7530878,40.3915228,079,10,43.76241536791854,5
comercio,beauty_shop,Hair Spa,-3.7515792,40.3933918,079,10,43.76241536791854,2
hosteleria,bar,Silos,-3.7190355,40.4728214,079,08,43.76241536791854,2
hosteleria,fast_food,Wok,-3.70764,40.4133494,079,01,43.76241536791854,4
comercio,shoe_shop,Zapshop,-3.7073231,40.4132296,079,01,43.76241536791854,2
comercio,bakery,Uvepan,-3.7073854,40.4140172,079,01,43.76241536791854,3
comercio,hairdresser,Trasquilones,-3.6985615,40.4124927,079,01,43.76241536791854,4
hosteleria,cafe,Meet In,-3.6986301,40.4136098,079,01,43.76241536791854,4
turismo,hostel,hostel Madrid,-3.4903333,40.3660492,167,01,38.13674165204912,2
hosteleria,bar,Mesón Las Tinajas,-3.6979798,40.3966992,079,02,43.76241536791854,5
comercio,hairdresser,Hebe,-3.7015081,40.4243217,079,01,43.76241536791854,4
comercio,clothes,Bunkha,-3.7013514,40.4243189,079,01,43.76241536791854,4
comercio,clothes,Loreak Mendian,-3.7012078,40.4243147,079,01,43.76241536791854,5
hosteleria,restaurant,Fortino,-3.6961852,40.4255046,079,01,43.76241536791854,5
hosteleria,restaurant,La Mucca,-3.6952621,40.4283158,079,07,43.76241536791854,4
hosteleria,bar,Gaudi,-3.6950197,40.4280752,079,07,43.76241536791854,4
hosteleria,restaurant,La Buganvilla,-3.6943068,40.4287526,079,07,43.76241536791854,4
hosteleria,restaurant,El Mentidero de la Villa,-3.6938954,40.4291329,079,07,43.76241536791854,2
hosteleria,bar,Gramabar,-3.7017509,40.4271457,079,01,43.76241536791854,3
comercio,clothes,TMT,-3.7023962,40.428689,079,01,43.76241536791854,4
hosteleria,bar,Torres,-3.7159779,40.4750324,079,08,43.76241536791854,3
hosteleria,restaurant,La Cabaña,-3.4925326,40.865876,107,01,48.065,4
hosteleria,restaurant,La Última Estación,-3.493122,40.866076,107,01,48.065,5
comercio,bakery,Tradicionarius,-3.7083359,40.4299976,079,07,43.76241536791854,4
hosteleria,restaurant,Nostrum,-3.71296,40.4301487,079,01,43.76241536791854,4
comercio,bakery,Uvepan,-3.713188,40.4301834,079,01,43.76241536791854,4
comercio,clothes,Top Queens,-3.7177809,40.4324337,079,09,43.76241536791854,4
comercio,clothes,Humana,-3.7178743,40.4325536,079,09,43.76241536791854,5
hosteleria,restaurant,La Carbonera,-3.7098251,40.4265808,079,01,43.76241536791854,1
hosteleria,fast_food,Burger King,-3.6731203,40.5086448,079,08,43.76241536791854,2
comercio,clothes,NA,-3.7103175,40.4275454,079,01,43.76241536791854,5
hosteleria,fast_food,Papa John's,-3.6538512,40.4917928,079,16,43.76241536791854,4
comercio,supermarket,Covirán,-3.7801164,40.3438855,074,03,43.87616120771436,4
comercio,greengrocer,Delicias de la Fruta,-3.784368,40.3424773,074,03,43.87616120771436,5
hosteleria,restaurant,Casa Ángel,-3.7852029,40.3407637,074,03,43.87616120771436,5
hosteleria,cafe,NA,-3.7851761,40.3410152,074,03,43.87616120771436,5
comercio,bakery,Celicioso,-3.7010355,40.4204611,079,01,43.76241536791854,3
hosteleria,fast_food,The Good Burger,-3.7005539,40.4200591,079,01,43.76241536791854,5
hosteleria,fast_food,Oink,-3.7004643,40.4200433,079,01,43.76241536791854,5
hosteleria,bar,Museo Chicote,-3.6989403,40.4196679,079,01,43.76241536791854,3
hosteleria,restaurant,Sumo Fusión,-3.6983182,40.4192229,079,01,43.76241536791854,2
hosteleria,restaurant,Sushi Store,-3.6982533,40.4192036,079,01,43.76241536791854,1
hosteleria,restaurant,Don Paco,-3.6981335,40.4189129,079,01,43.76241536791854,5
hosteleria,restaurant,Galopín,-3.7000104,40.4192965,079,01,43.76241536791854,4
hosteleria,restaurant,La Gloria de Montera,-3.700891,40.4194589,079,01,43.76241536791854,5
hosteleria,restaurant,Xake,-3.7013667,40.4195505,079,01,43.76241536791854,4
hosteleria,fast_food,Taco Bell,-3.7063386,40.4195685,079,01,43.76241536791854,4
hosteleria,restaurant,Bentley's,-3.7065011,40.4195913,079,01,43.76241536791854,1
hosteleria,restaurant,Pizza Emporio,-3.706675,40.4196087,079,01,43.76241536791854,2
comercio,clothes,Pross,-3.7069192,40.4196356,079,01,43.76241536791854,4
comercio,clothes,Siber,-3.7071972,40.4196651,079,01,43.76241536791854,2
hosteleria,restaurant,Restaurante Oishii,-3.3682371,40.4815089,005,01,42.62488444802372,5
comercio,hairdresser,Stilist@s,-3.5456291,40.4270752,049,03,44.00165444168673,5
comercio,optician,Alain Afflelou,-3.7027348,40.4293637,079,07,43.76241536791854,5
comercio,toy_shop,Toylandia,-3.7029045,40.4297624,079,07,43.76241536791854,5
hosteleria,bar,La Lobera,-3.7020926,40.4304046,079,07,43.76241536791854,4
hosteleria,restaurant,Pasta Mito,-3.7026666,40.4312294,079,07,43.76241536791854,3
comercio,bakery,La Tahona de San Isidro,-3.7133651,40.4111176,079,01,43.76241536791854,4
hosteleria,restaurant,Piscomar,-3.7134816,40.4106168,079,01,43.76241536791854,5
comercio,hairdresser,San Román,-3.7129628,40.4104273,079,01,43.76241536791854,1
comercio,jeweller,Astarté,-3.7126255,40.4203877,079,01,43.76241536791854,4
comercio,beverages,Vinomanía,-3.7102523,40.41016,079,01,43.76241536791854,2
hosteleria,restaurant,Casa Paco,-3.7105619,40.4110232,079,01,43.76241536791854,1
hosteleria,restaurant,Txirimiri,-3.7105811,40.4110951,079,01,43.76241536791854,3
hosteleria,restaurant,La Posada del Nuncio,-3.7089781,40.4135228,079,01,43.76241536791854,4
comercio,mobile_phone_shop,Alam Telecom,-3.7082579,40.4139281,079,01,43.76241536791854,1
comercio,video_shop,Roldán Video,-3.7082291,40.4140317,079,01,43.76241536791854,5
comercio,gift_shop,NA,-3.7081855,40.4141737,079,01,43.76241536791854,5
comercio,convenience,NA,-3.7081696,40.4142259,079,01,43.76241536791854,4
comercio,bookshop,"Copy Diez. Papelería, fotocopias.",-3.5458386,40.4273,049,03,44.00165444168673,5
turismo,guesthouse,Hostal Galaico,-3.7003268,40.4196756,079,01,43.76241536791854,2
turismo,guesthouse,Hostal Splendid,-3.7001277,40.4196383,079,01,43.76241536791854,3
hosteleria,cafe,Ibast,-3.6995117,40.4187115,079,01,43.76241536791854,4
hosteleria,cafe,Bon Appetit,-3.6994901,40.4186145,079,01,43.76241536791854,4
hosteleria,restaurant,Olé,-3.6999612,40.4165207,079,01,43.76241536791854,4
hosteleria,restaurant,El Rincón de Esteban,-3.6976757,40.4158164,079,01,43.76241536791854,4
hosteleria,restaurant,El Rincón,-3.6979464,40.4151811,079,01,43.76241536791854,5
turismo,guesthouse,Hostal Villamañez,-3.6970435,40.4147898,079,01,43.76241536791854,5
turismo,guesthouse,Hostal Armesto,-3.6970486,40.4147454,079,01,43.76241536791854,4
hosteleria,restaurant,Cervantes,-3.6988047,40.4142706,079,01,43.76241536791854,4
comercio,bookshop,Librería del Prado,-3.6994011,40.4147176,079,01,43.76241536791854,4
comercio,clothes,Nud,-3.6993201,40.414734,079,01,43.76241536791854,3
comercio,gift_shop,El Cántaro,-3.6995377,40.414989,079,01,43.76241536791854,5
hosteleria,bar,El Burladero,-3.6995366,40.4149539,079,01,43.76241536791854,1
hosteleria,bar,Salmon Guru,-3.6995344,40.4149017,079,01,43.76241536791854,3
comercio,convenience,NA,-3.6995311,40.4148357,079,01,43.76241536791854,4
comercio,clothes,Menta,-3.7095228,40.4757748,079,08,43.76241536791854,4
comercio,shoe_shop,Nieto,-3.7059204,40.476556,079,08,43.76241536791854,4
comercio,butcher,Pablo,-3.7077647,40.4761402,079,08,43.76241536791854,3
hosteleria,bar,La Pradera,-3.7038435,40.4771961,079,08,43.76241536791854,2
comercio,clothes,Don Detalle,-3.7037793,40.4770009,079,08,43.76241536791854,3
comercio,laundry,CE Colada Expres,-3.7127676,40.4779487,079,08,43.76241536791854,1
comercio,clothes,Pablo Carrasco,-3.7113398,40.4776598,079,08,43.76241536791854,1
comercio,travel_agent,Chelyan,-3.7098833,40.4779762,079,08,43.76241536791854,4
comercio,clothes,Melody,-3.7105852,40.4778309,079,08,43.76241536791854,4
comercio,greengrocer,Juan y Delfi,-3.7139075,40.47588,079,08,43.76241536791854,5
comercio,clothes,Whim,-3.6955933,40.421646,079,01,43.76241536791854,4
hosteleria,restaurant,Restaurante Santo Tomás,-3.362004,40.481377,005,01,42.62488444802372,5
hosteleria,bar,Tapelar,-3.7126408,40.4492356,079,09,43.76241536791854,3
hosteleria,restaurant,Teishoku,-3.7099166,40.4215085,079,01,43.76241536791854,4
hosteleria,bar,Cervecería Linneo,-3.7204311,40.4128144,079,02,43.76241536791854,5
comercio,sports_shop,Toxic World,-3.719573,40.4137173,079,02,43.76241536791854,3
hosteleria,bar,Bar Jesús,-3.7184735,40.4137012,079,02,43.76241536791854,3
hosteleria,restaurant,La Ribera,-3.7208223,40.413592,079,02,43.76241536791854,4
comercio,beauty_shop,Puig,-3.7208384,40.41349,079,02,43.76241536791854,2
comercio,convenience,NA,-3.7208523,40.4134036,079,02,43.76241536791854,2
comercio,bakery,Pastelería Fredy,-3.7208879,40.4131677,079,02,43.76241536791854,3
comercio,mobile_phone_shop,Movistar,-3.7275772,40.3914718,079,11,43.76241536791854,4
hosteleria,bar,Gambrinus,-3.7292324,40.3903425,079,11,43.76241536791854,4
hosteleria,bar,NA,-3.7304774,40.3912672,079,11,43.76241536791854,3
comercio,greengrocer,Anas,-3.811266,40.4350371,115,01,41.46521748151595,2
hosteleria,bar,Bar Júpiter,-3.8108241,40.4355148,115,01,41.46521748151595,3
comercio,convenience,Kitty & Katy,-3.8116882,40.4355078,115,01,41.46521748151595,3
comercio,bookshop,Librería Zepol,-3.8145646,40.4344558,115,01,41.46521748151595,4
hosteleria,restaurant,Tony Roma's,-3.784466,40.4412332,115,02,41.46521748151595,1
comercio,clothes,Mango,-3.7843266,40.4415629,115,02,41.46521748151595,3
comercio,clothes,H&M,-3.7844774,40.4415371,115,02,41.46521748151595,4
comercio,laundry,NA,-3.7847543,40.4414686,115,02,41.46521748151595,3
hosteleria,fast_food,Telepizza,-3.7847128,40.4482881,079,09,43.76241536791854,3
hosteleria,pub,The Beer Temple,-3.7887603,40.4405512,115,02,41.46521748151595,4
hosteleria,restaurant,Asturianos de Sanabria,-3.7893544,40.440327,115,02,41.46521748151595,5
comercio,bicycle_shop,Bicicletas Chousa,-3.8108575,40.4356606,115,01,41.46521748151595,4
comercio,bakery,Mallorca,-3.7843758,40.4411336,115,02,41.46521748151595,4
hosteleria,cafe,Giangrossi,-3.7838945,40.4415613,115,02,41.46521748151595,2
hosteleria,restaurant,Yakitori,-3.7869957,40.444503,079,09,43.76241536791854,2
comercio,clothes,Zara,-3.7845205,40.44136,115,02,41.46521748151595,3
comercio,greengrocer,Frutas y Verduras Galante,-3.8107522,40.4342883,115,01,41.46521748151595,4
comercio,convenience,Chino,-3.8146073,40.4355647,115,01,41.46521748151595,1
comercio,bookshop,Books Center,-3.7835754,40.4414441,115,02,41.46521748151595,3
comercio,supermarket,Sánchez Romero,-3.7836506,40.4412352,115,02,41.46521748151595,2
hosteleria,restaurant,El Cielo de Urrechu,-3.7837638,40.4410886,115,02,41.46521748151595,3
comercio,mobile_phone_shop,NA,-3.7838018,40.4414636,115,02,41.46521748151595,5
hosteleria,restaurant,La Tagliatella,-3.7933626,40.4388854,115,02,41.46521748151595,5
hosteleria,restaurant,Goiko Grill,-3.7934766,40.4387777,115,02,41.46521748151595,2
hosteleria,bar,La Cervecería,-3.7969567,40.4361045,115,02,41.46521748151595,3
hosteleria,bar,Don D Siempre,-3.7949096,40.4378178,115,02,41.46521748151595,3
hosteleria,fast_food,Taco Bell,-3.8746008,40.4553946,080,02,40.76160666592771,2
hosteleria,restaurant,Foster's Hollywood,-3.8750162,40.4546687,080,02,40.76160666592771,3
hosteleria,restaurant,TGI Fridays,-3.8748811,40.4550329,080,02,40.76160666592771,4
hosteleria,restaurant,100 Montaditos,-3.8751758,40.4548796,080,02,40.76160666592771,2
hosteleria,fast_food,BeyKebab,-3.8748736,40.4552818,080,02,40.76160666592771,5
comercio,doityourself,Ferretería Ferpoli,-3.8110729,40.4345226,115,01,41.46521748151595,3
hosteleria,bar,Warehouse Bar,-3.7024398,40.4229498,079,01,43.76241536791854,5
comercio,bookshop,Lost Things,-3.702374,40.4232695,079,01,43.76241536791854,3
comercio,hairdresser,Toni,-3.7009396,40.4206081,079,01,43.76241536791854,4
comercio,bookshop,Librería Letras,-3.7008862,40.4204129,079,01,43.76241536791854,4
comercio,clothes,Grimey Store,-3.6999228,40.4202972,079,01,43.76241536791854,1
hosteleria,restaurant,Casa Jiang,-3.7001759,40.4216855,079,01,43.76241536791854,4
hosteleria,restaurant,El Tigre del Norte,-3.7001352,40.4217378,079,01,43.76241536791854,5
hosteleria,restaurant,Wok Fresh,-3.6995928,40.4224816,079,01,43.76241536791854,4
hosteleria,restaurant,Pizzaiolo,-3.6985126,40.423789,079,01,43.76241536791854,5
hosteleria,restaurant,La Santa,-3.6980538,40.4248135,079,01,43.76241536791854,5
hosteleria,restaurant,Nakkila,-3.6971705,40.4258191,079,01,43.76241536791854,5
hosteleria,restaurant,Villa Capri,-3.6967788,40.4260767,079,01,43.76241536791854,3
hosteleria,cafe,Pelican Rouge,-3.6963889,40.4274804,079,01,43.76241536791854,5
comercio,clothes,El Ganso,-3.784237,40.4414674,115,02,41.46521748151595,2
comercio,clothes,Intimissimi,-3.7842405,40.4410901,115,02,41.46521748151595,1
comercio,clothes,Women's Secret,-3.7838005,40.4413522,115,02,41.46521748151595,4
comercio,bakery,Mi Buena Amiga,-3.8012228,40.4476321,115,02,41.46521748151595,3
hosteleria,bar,EntreCañas,-3.8007757,40.4474495,115,02,41.46521748151595,2
comercio,stationery,Papelería Carlín,-3.8008563,40.4472898,115,02,41.46521748151595,1
hosteleria,restaurant,El Legado del Rute,-3.8019263,40.4481201,115,02,41.46521748151595,3
hosteleria,cafe,Everest,-3.8020775,40.448183,115,02,41.46521748151595,3
comercio,beauty_shop,Patricia Aranda,-3.7914939,40.4387937,115,02,41.46521748151595,4
comercio,greengrocer,Pablos,-3.7911829,40.438924,115,02,41.46521748151595,2
hosteleria,restaurant,Restaurante Norte y Sur,-3.8083237,40.4333544,115,01,41.46521748151595,3
hosteleria,restaurant,Punto de Encuentro,-3.8008819,40.4477901,115,02,41.46521748151595,4
comercio,supermarket,La Despensa express,-3.8018081,40.447326,115,02,41.46521748151595,3
comercio,florist,Viveros Ventosa de Pisuerga,-3.8030434,40.4481786,115,02,41.46521748151595,5
comercio,beauty_shop,Marco Aldani,-3.7921681,40.4382152,115,02,41.46521748151595,2
hosteleria,restaurant,Lotus,-3.7903667,40.4398519,115,02,41.46521748151595,3
comercio,department_store,El Corte Inglés,-3.8998308,40.492491,080,01,40.76160666592771,2
comercio,hairdresser,Laura & Mar Estilistas,-3.7900892,40.4399685,115,02,41.46521748151595,3
comercio,clothes,Zara,-3.8998978,40.4923506,080,01,40.76160666592771,2
comercio,travel_agent,Viajes El Corte Inglés,-3.8005893,40.4473694,115,02,41.46521748151595,2
hosteleria,restaurant,Piccola Roma,-3.7898,40.4400898,115,02,41.46521748151595,4
hosteleria,restaurant,La Pitarra,-3.6951317,40.4111341,079,01,43.76241536791854,3
hosteleria,restaurant,La Puebla,-3.6989867,40.4155777,079,01,43.76241536791854,4
hosteleria,bar,Bar Las Bravas,-3.7022678,40.4149638,079,01,43.76241536791854,4
comercio,bookshop,Panta Rhei,-3.7000981,40.4235238,079,01,43.76241536791854,5
comercio,shoe_shop,Zapatería Chelsy,-3.8133805,40.4364552,115,01,41.46521748151595,2
comercio,clothes,Mercería Pidal,-3.8125108,40.435454,115,01,41.46521748151595,4
comercio,laundry,Colada Express Pozuelo,-3.8133858,40.4361119,115,01,41.46521748151595,5
comercio,laundry,Pressto,-3.8030221,40.434733,115,01,41.46521748151595,4
comercio,shoe_shop,Zapatería Chelsy,-3.798296,40.4361047,115,02,41.46521748151595,3
comercio,shoe_shop,Zapaterías Chelsy,-3.8016269,40.4475355,115,02,41.46521748151595,3
comercio,bookshop,Librería Santísima Trinidad,-3.8131076,40.4360894,115,01,41.46521748151595,2
comercio,computer_shop,PC Pozuelo,-3.8129063,40.4359261,115,01,41.46521748151595,3
hosteleria,restaurant,El Rincón de Pozuelo,-3.813336,40.4355547,115,01,41.46521748151595,2
hosteleria,restaurant,Restaurante Da Luca,-3.6213254,40.5274233,006,01,40.89541231960306,5
hosteleria,bar,Moreno,-3.809375,40.4359161,115,01,41.46521748151595,5
hosteleria,bar,Bar La Peña,-3.7307713,40.3016898,065,01,42.20361708253568,2
hosteleria,restaurant,Finca El Albero,-3.9956983,40.4773491,160,01,40.63153848649465,2
hosteleria,restaurant,Restaurante Goya,-3.362663,40.487688,005,01,42.62488444802372,4
hosteleria,bar,La Felicidad,-3.7070629,40.4468386,079,07,43.76241536791854,3
